NDVI,GNDVI,NDRE,DryYield
0.69927,0.80584,0.59042,473.282
0.68704,0.80316,0.5813,454.8957
0.68704,0.80316,0.5813,478.4017
0.67729,0.79472,0.57552,446.7248
0.69118,0.80104,0.58864,501.1652
0.69176,0.80501,0.58822,444.2093
0.69176,0.80501,0.58822,482.0932
0.67896,0.80292,0.58576,433.6886
0.68082,0.80507,0.58576,462.3223
0.68673,0.80173,0.58471,470.6526
0.69414,0.80071,0.58869,455.7013
0.69414,0.80071,0.58869,479.107
0.69578,0.80575,0.59637,451.979
0.69335,0.80964,0.58858,440.4347
0.68774,0.80221,0.58862,466.4596
0.68774,0.80221,0.58862,394.7665
0.69387,0.80719,0.5968,405.3708
0.67878,0.80327,0.56542,309.644
0.67613,0.79212,0.56702,402.1126
0.68412,0.8013,0.57596,674.4597
0.68412,0.8013,0.57596,670.8098
0.68063,0.79487,0.57098,441.3435
0.68847,0.79599,0.58193,442.6825
0.68599,0.80373,0.57643,447.0497
0.68599,0.80373,0.57643,439.2968
0.68209,0.79521,0.57732,482.8994
0.67475,0.79401,0.57415,432.0368
0.66495,0.79334,0.57135,383.6142
0.66495,0.79334,0.57135,439.8617
0.67446,0.79853,0.5748,471.5787
0.67989,0.79447,0.57906,417.5181
0.67413,0.79634,0.5795,431.7854
0.67413,0.79634,0.5795,474.5168
0.68011,0.80568,0.57991,459.6323
0.67991,0.7962,0.58024,484.5355
0.67704,0.79478,0.57795,414.4377
0.67704,0.79478,0.57795,441.9561
0.67569,0.79976,0.57917,424.0886
0.6739,0.79871,0.57285,437.1887
0.68027,0.79819,0.57895,431.5205
0.68027,0.79819,0.57895,478.032
0.68771,0.80302,0.58461,468.882
0.68952,0.80309,0.58277,478.4763
0.68258,0.80436,0.57828,477.944
0.68258,0.80436,0.57828,430.6679
0.68313,0.80643,0.58423,471.5343
0.69075,0.80438,0.58055,485.9863
0.68944,0.80743,0.58427,483.7972
0.68409,0.81119,0.58058,490.5473
0.68409,0.81119,0.58058,481.5411
0.67866,0.80504,0.57498,435.0991
0.67561,0.79806,0.56754,425.6854
0.68365,0.79209,0.57049,406.5055
0.68365,0.79209,0.57049,434.4977
0.67813,0.79359,0.56974,371.4186
0.67281,0.78626,0.56885,317.8709
0.67844,0.79104,0.57834,630.5606
0.6633,0.78383,0.56267,631.1186
0.64795,0.78619,0.5569,383.4442
0.65305,0.7945,0.56014,421.2282
0.65305,0.7945,0.56014,431.016
0.6605,0.79772,0.5651,415.4839
0.66335,0.78354,0.56042,412.741
0.65212,0.78332,0.55711,347.9486
0.65212,0.78332,0.55711,393.056
0.65739,0.78793,0.56156,431.712
0.65417,0.7822,0.56109,396.0688
0.65861,0.78615,0.56217,422.9423
0.65861,0.78615,0.56217,434.2308
0.66902,0.79114,0.56623,406.6853
0.66072,0.79602,0.5675,428.7753
0.66183,0.79465,0.56599,425.6539
0.67635,0.79884,0.572,397.4067
0.67635,0.79884,0.572,402.1547
0.678,0.80097,0.57697,455.3562
0.67756,0.80084,0.58417,478.5044
0.67875,0.79957,0.57985,475.1304
0.67875,0.79957,0.57985,467.715
0.67491,0.79969,0.57847,458.9265
0.6734,0.79823,0.57779,464.4045
0.67331,0.80037,0.57219,486.9213
0.67331,0.80037,0.57219,424.3549
0.67973,0.79748,0.57895,396.4633
0.68236,0.7997,0.57815,455.9069
0.67951,0.79869,0.57925,409.6248
0.67951,0.79869,0.57925,461.0876
0.68013,0.79115,0.58002,447.5995
0.68482,0.80202,0.57947,416.3695
0.68909,0.80012,0.58016,431.4673
0.68909,0.80012,0.58016,431.4284
0.68618,0.7952,0.58471,426.0324
0.69544,0.79689,0.5877,438.2524
0.69202,0.80556,0.5903,468.2041
0.69202,0.80556,0.5903,457.6515
0.69345,0.80532,0.59298,484.9104
0.69067,0.80427,0.59298,450.5565
0.6916,0.80552,0.59528,438.0937
0.6916,0.80552,0.59528,425.6295
0.69599,0.81098,0.59267,471.8755
0.69537,0.80412,0.59939,409.2378
0.68528,0.80601,0.59034,443.5375
0.68528,0.80601,0.59034,451.5068
0.68747,0.79872,0.58631,457.211
0.69418,0.80144,0.59126,477.8512
0.69235,0.8031,0.58786,456.3421
0.69235,0.8031,0.58786,419.262
0.69239,0.79742,0.58615,487.5792
0.69265,0.8034,0.58893,467.3337
0.68703,0.80533,0.58658,424.9955
0.68703,0.80533,0.58658,481.8523
0.68679,0.8053,0.58785,415.4999
0.68689,0.80767,0.58623,480.2709
0.68748,0.80095,0.58871,486.9985
0.69457,0.80567,0.59053,451.3688
0.69457,0.80567,0.59053,497.1004
0.69038,0.80143,0.5939,452.9471
0.68537,0.80223,0.58947,448.6389
0.69565,0.80598,0.59555,409.7384
0.69565,0.80598,0.59555,388.3978
0.69188,0.80129,0.59376,412.035
0.67716,0.79532,0.57318,270.34
0.66493,0.78957,0.55374,385.7576
0.68927,0.80469,0.58363,453.4229
0.68927,0.80469,0.58363,601.8793
0.67794,0.79431,0.57821,557.4703
0.68876,0.79867,0.59313,391.8329
0.68259,0.79708,0.58265,410.7062
0.68259,0.79708,0.58265,438.5224
0.68858,0.80247,0.58528,466.1961
0.6869,0.79916,0.58615,467.3161
0.68281,0.80061,0.582,394.5318
0.68281,0.80061,0.582,460.0023
0.6865,0.8061,0.58717,488.353
0.68955,0.80927,0.59334,438.8038
0.68674,0.80491,0.59218,406.7238
0.68674,0.80491,0.59218,480.8956
0.69138,0.80181,0.59742,421.5838
0.68811,0.80157,0.59794,463.6872
0.69154,0.8035,0.59601,433.6164
0.69154,0.8035,0.59601,471.5422
0.68445,0.80653,0.59366,467.3396
0.68753,0.8067,0.59146,454.8813
0.69307,0.80158,0.59772,425.2616
0.69307,0.80158,0.59772,444.4777
0.69573,0.80718,0.60133,477.532
0.69019,0.79719,0.59563,444.4828
0.68601,0.80168,0.58974,447.6687
0.68601,0.80168,0.58974,459.1155
0.68522,0.80439,0.58877,436.0351
0.68694,0.7967,0.58351,391.654
0.69052,0.80515,0.58916,412.705
0.68256,0.80811,0.59176,455.1859
0.68256,0.80811,0.59176,412.8092
0.67887,0.80071,0.58898,461.0167
0.6763,0.8,0.58137,529.4634
0.67244,0.79001,0.58181,438.871
0.67244,0.79001,0.58181,410.5291
0.67265,0.79343,0.57607,349.1506
0.68031,0.79435,0.58151,333.0764
0.67922,0.79327,0.57757,569.4121
0.6578,0.79474,0.56124,634.5106
0.65938,0.79075,0.56314,404.3668
0.66303,0.7927,0.56299,414.5025
0.66303,0.7927,0.56299,453.4214
0.66069,0.79618,0.56533,452.964
0.67367,0.79653,0.56321,336.3252
0.66525,0.79323,0.56217,437.8225
0.66525,0.79323,0.56217,455.2147
0.66495,0.79058,0.56039,432.7835
0.66524,0.79274,0.56133,430.9558
0.67073,0.79264,0.566,447.8998
0.67073,0.79264,0.566,434.3183
0.6693,0.78494,0.56772,450.7879
0.66892,0.79442,0.57059,432.6983
0.66828,0.79963,0.56807,487.306
0.67806,0.80061,0.57529,455.7151
0.67806,0.80061,0.57529,493.962
0.68193,0.8003,0.57775,426.4457
0.67953,0.79855,0.58196,453.1158
0.67819,0.80116,0.57973,460.2998
0.67819,0.80116,0.57973,466.3135
0.67306,0.79982,0.57563,474.0576
0.67494,0.79523,0.57734,413.4867
0.68127,0.79606,0.58027,431.8858
0.68127,0.79606,0.58027,458.7043
0.68372,0.79752,0.58388,434.125
0.68497,0.79923,0.58023,472.991
0.67778,0.79815,0.57826,404.1127
0.67778,0.79815,0.57826,414.7278
0.67362,0.79007,0.57715,471.6853
0.68726,0.79781,0.57958,468.6266
0.69336,0.80474,0.58674,427.9627
0.69336,0.80474,0.58674,436.9087
0.69314,0.80126,0.59281,452.5519
0.69939,0.80147,0.59501,478.9968
0.69594,0.80616,0.59521,463.8681
0.69594,0.80616,0.59521,446.313
0.696,0.80883,0.59559,473.6425
0.68811,0.81053,0.59382,426.1408
0.69126,0.80624,0.59372,434.0282
0.69126,0.80624,0.59372,455.6509
0.69382,0.80651,0.59518,464.6652
0.69502,0.80398,0.59724,484.1301
0.68605,0.80743,0.59298,476.8918
0.68605,0.80743,0.59298,425.0189
0.69202,0.80339,0.59198,442.2254
0.6906,0.80503,0.59021,458.7494
0.68767,0.79539,0.58722,415.8991
0.68767,0.79539,0.58722,462.5123
0.68566,0.80383,0.5853,403.9594
0.68077,0.79817,0.58518,405.7664
0.68694,0.79887,0.58355,472.6079
0.68694,0.79887,0.58355,438.5296
0.69947,0.79988,0.58774,453.1111
0.69124,0.808,0.58989,441.6636
0.68699,0.80441,0.59212,419.1309
0.68935,0.80793,0.59276,493.726
0.68935,0.80793,0.59276,447.8679
0.69462,0.79994,0.59507,408.4446
0.68854,0.80114,0.59045,480.5126
0.69405,0.80978,0.59471,466.8807
0.69405,0.80978,0.59471,420.0103
0.68859,0.80267,0.59142,384.4122
0.6787,0.79152,0.57801,206.6561
0.66153,0.78112,0.55179,373.6865
0.69612,0.79755,0.58406,455.7865
0.69612,0.79755,0.58406,566.4959
0.68783,0.80118,0.58007,563.8215
0.68781,0.80421,0.59083,425.8693
0.68632,0.79887,0.58495,380.5113
0.68632,0.79887,0.58495,456.8825
0.68251,0.80346,0.58307,422.499
0.689,0.80867,0.58876,419.7504
0.68676,0.8047,0.58455,423.2917
0.68676,0.8047,0.58455,509.3205
0.68468,0.79839,0.58782,475.9063
0.68581,0.80331,0.59218,406.5512
0.69067,0.81274,0.59587,457.276
0.69067,0.81274,0.59587,439.7494
0.6952,0.80284,0.59928,498.9189
0.69642,0.8064,0.59907,431.7711
0.68836,0.80863,0.5915,468.4579
0.68836,0.80863,0.5915,492.2269
0.68087,0.80054,0.59161,446.2955
0.68954,0.80096,0.58984,468.9704
0.70097,0.80512,0.59646,448.9631
0.70097,0.80512,0.59646,484.7473
0.70153,0.80682,0.60164,455.899
0.68652,0.80229,0.59626,420.2902
0.68568,0.80858,0.5905,438.7204
0.68568,0.80858,0.5905,392.8963
0.68391,0.79788,0.5848,458.7573
0.68382,0.79608,0.58141,415.04
0.68667,0.80018,0.58787,403.0293
0.67899,0.80278,0.5908,409.831
0.67899,0.80278,0.5908,428.6201
0.68856,0.79817,0.59112,449.4933
0.68465,0.8019,0.58586,461.3955
0.68331,0.79745,0.58651,427.2378
0.68331,0.79745,0.58651,371.112
0.67265,0.79343,0.57607,351.7835
0.68031,0.79435,0.58151,266.378
0.68679,0.78202,0.55911,264.3972
0.67711,0.79788,0.57529,318.1269
0.66987,0.79903,0.57044,393.1692
0.6696,0.79275,0.56895,451.9764
0.66055,0.7849,0.56414,504.06
0.66055,0.7849,0.56414,478.9714
0.65876,0.79136,0.56484,425.7532
0.66827,0.79719,0.57116,471.9706
0.67485,0.79764,0.57401,465.3507
0.67485,0.79764,0.57401,430.144
0.67409,0.79443,0.56929,464.6809
0.67009,0.79761,0.56906,476.1037
0.66244,0.79869,0.56169,424.0163
0.66244,0.79869,0.56169,476.389
0.66451,0.79726,0.56938,397.6957
0.67401,0.79304,0.57439,428.216
0.67306,0.79933,0.57495,413.296
0.67427,0.79951,0.57373,416.6813
0.67427,0.79951,0.57373,430.1086
0.67381,0.80363,0.57315,456.4458
0.67614,0.79659,0.57628,422.0799
0.67604,0.79982,0.57616,409.6459
0.67604,0.79982,0.57616,452.3911
0.67219,0.8024,0.56536,454.251
0.67683,0.79774,0.56698,421.3718
0.68165,0.7912,0.57109,395.9606
0.68165,0.7912,0.57109,455.3996
0.68572,0.79741,0.57563,416.9205
0.68372,0.79487,0.57283,454.3067
0.67815,0.79752,0.57283,451.9712
0.67815,0.79752,0.57283,460.7897
0.67901,0.79134,0.57257,413.148
0.68687,0.79308,0.57191,440.0595
0.68803,0.80204,0.58515,401.2996
0.68803,0.80204,0.58515,419.7695
0.69255,0.80057,0.59194,431.3506
0.69627,0.79653,0.59164,422.4069
0.69594,0.79937,0.59123,393.8836
0.69594,0.79937,0.59123,442.8727
0.69385,0.80746,0.58801,461.4428
0.68743,0.8069,0.584,469.5822
0.68733,0.80622,0.58434,428.5172
0.68733,0.80622,0.58434,428.2323
0.69214,0.80724,0.58921,438.9622
0.69532,0.80324,0.59061,467.8565
0.69352,0.80724,0.59123,459.9863
0.69352,0.80724,0.59123,440.7269
0.6905,0.80468,0.58094,485.8351
0.68712,0.80272,0.57726,469.9639
0.68586,0.7993,0.57854,427.0186
0.68586,0.7993,0.57854,429.8681
0.68427,0.79811,0.57538,412.4989
0.68383,0.79899,0.57881,410.3254
0.69343,0.8034,0.57903,461.0814
0.69343,0.8034,0.57903,401.2821
0.69166,0.80166,0.58392,426.0101
0.688,0.80504,0.58522,439.6997
0.69554,0.80495,0.58705,443.4236
0.69827,0.8086,0.58992,449.9084
0.69827,0.8086,0.58992,453.4256
0.69717,0.80427,0.59381,405.4396
0.69441,0.80546,0.58914,579.4738
0.69179,0.79994,0.59048,651.4504
0.68047,0.80563,0.56535,287.4994
0.68031,0.79127,0.57165,399.0357
0.66153,0.78112,0.55179,473.3601
0.69612,0.79755,0.58406,267.5962
0.69612,0.79755,0.58406,375.6206
0.68783,0.80118,0.58007,354.6179
0.68781,0.80421,0.59083,438.9327
0.68632,0.79887,0.58495,534.7349
0.68632,0.79887,0.58495,547.2394
0.68251,0.80346,0.58307,492.2595
0.689,0.80867,0.58876,413.343
0.68676,0.8047,0.58455,443.3535
0.68676,0.8047,0.58455,466.6448
0.68468,0.79839,0.58782,400.0085
0.68581,0.80331,0.59218,429.7784
0.69067,0.81274,0.59587,421.7609
0.69067,0.81274,0.59587,427.7887
0.6952,0.80284,0.59928,446.7465
0.69642,0.8064,0.59907,462.1528
0.68836,0.80863,0.5915,461.0602
0.68836,0.80863,0.5915,452.397
0.68087,0.80054,0.59161,445.9222
0.68954,0.80096,0.58984,434.6708
0.70097,0.80512,0.59646,429.2203
0.70097,0.80512,0.59646,447.6136
0.70153,0.80682,0.60164,465.6426
0.68652,0.80229,0.59626,474.4029
0.68568,0.80858,0.5905,413.1582
0.68568,0.80858,0.5905,472.8551
0.68391,0.79788,0.5848,478.7092
0.68382,0.79608,0.58141,423.6758
0.68667,0.80018,0.58787,473.6881
0.67899,0.80278,0.5908,479.5189
0.67899,0.80278,0.5908,455.693
0.68856,0.79817,0.59112,436.313
0.68465,0.8019,0.58586,409.6638
0.68331,0.79745,0.58651,433.928
0.68331,0.79745,0.58651,477.6892
0.68652,0.80176,0.58065,607.9625
0.68076,0.80328,0.58151,486.1465
0.67409,0.79287,0.57507,412.853
0.66911,0.78535,0.57124,343.4744
0.66686,0.78793,0.56617,406.3363
0.66124,0.79023,0.55974,441.5919
0.66124,0.79023,0.55974,431.5579
0.66262,0.78503,0.56141,387.9083
0.66288,0.79315,0.56978,416.9256
0.66836,0.79848,0.57355,476.6863
0.66836,0.79848,0.57355,397.0155
0.67206,0.79312,0.5709,427.2524
0.66799,0.79817,0.57112,493.5858
0.66074,0.79332,0.56311,437.4285
0.66074,0.79332,0.56311,421.7049
0.67037,0.7934,0.56731,413.6095
0.67063,0.79398,0.57314,422.5484
0.66919,0.79252,0.5754,425.3597
0.66791,0.79673,0.57062,397.6387
0.66791,0.79673,0.57062,458.6709
0.66377,0.79295,0.56676,395.5933
0.67339,0.79654,0.57112,410.9708
0.67614,0.79714,0.57628,440.9137
0.67614,0.79714,0.57628,445.769
0.66799,0.79653,0.56778,454.6329
0.66807,0.79271,0.57075,443.9276
0.67547,0.78826,0.57154,451.4558
0.67547,0.78826,0.57154,400.5916
0.6858,0.7895,0.57749,451.721
0.67729,0.791,0.57061,402.8711
0.67836,0.79439,0.57195,424.6514
0.67836,0.79439,0.57195,444.4618
0.68057,0.79728,0.5728,448.4021
0.68299,0.79522,0.57291,419.0321
0.68476,0.80117,0.58451,412.9409
0.68803,0.80204,0.58515,453.1408
0.69255,0.80057,0.59194,386.3869
0.69627,0.79653,0.59164,420.4385
0.69594,0.79937,0.59123,462.8858
0.69594,0.79937,0.59123,393.238
0.69385,0.80746,0.58801,466.3413
0.68743,0.8069,0.584,450.7426
0.68733,0.80622,0.58434,413.1216
0.68733,0.80622,0.58434,408.6809
0.69214,0.80724,0.58921,412.4342
0.69532,0.80324,0.59061,430.3956
0.69352,0.80724,0.59123,407.4037
0.69352,0.80724,0.59123,437.6481
0.6905,0.80468,0.58094,479.7751
0.68712,0.80272,0.57726,428.7638
0.68586,0.7993,0.57854,383.7231
0.68586,0.7993,0.57854,452.3153
0.68427,0.79811,0.57538,420.2257
0.68383,0.79899,0.57881,395.5192
0.69343,0.8034,0.57903,440.4376
0.69343,0.8034,0.57903,443.6007
0.69166,0.80166,0.58392,464.4134
0.688,0.80504,0.58522,440.9349
0.69554,0.80495,0.58705,424.7446
0.69827,0.8086,0.58992,395.4944
0.69827,0.8086,0.58992,482.5143
0.69717,0.80427,0.59381,458.4065
0.69441,0.80546,0.58914,470.0407
0.69179,0.79994,0.59048,457.3964
0.69179,0.79994,0.59048,407.0497
0.6881,0.8003,0.58528,692.7327
0.68047,0.80563,0.56535,487.7439
0.68031,0.79127,0.57165,418.5529
0.64288,0.76604,0.53538,257.7494
0.68,0.79487,0.56676,344.1813
0.68,0.79487,0.56676,442.2148
0.68769,0.80237,0.56587,419.6052
0.69218,0.80533,0.5743,402.9413
0.68942,0.80195,0.57496,446.0865
0.68942,0.80195,0.57496,448.0526
0.67506,0.7917,0.57185,437.5271
0.67438,0.796,0.57275,390.6556
0.67856,0.79723,0.58042,403.8705
0.67856,0.79723,0.58042,403.1911
0.68543,0.79489,0.58773,449.9209
0.69055,0.80617,0.59251,423.2068
0.69981,0.81097,0.5995,423.2307
0.69981,0.81097,0.5995,465.6321
0.69741,0.80707,0.59499,476.9514
0.69175,0.80514,0.58846,464.5094
0.68573,0.80315,0.58015,464.5094
0.68573,0.80315,0.58015,431.7424
0.67962,0.79934,0.58314,452.3554
0.68231,0.80351,0.57843,467.3067
0.69185,0.80359,0.58746,429.145
0.69185,0.80359,0.58746,405.9332
0.68932,0.80519,0.59633,473.5758
0.68086,0.80839,0.58653,473.8599
0.68283,0.80508,0.58519,461.1414
0.68283,0.80508,0.58519,449.9713
0.67775,0.79777,0.58068,384.455
0.67942,0.80042,0.57282,422.3541
0.6768,0.79692,0.57826,411.2191
0.69113,0.80479,0.58684,369.7367
0.69113,0.80479,0.58684,442.1564
0.69926,0.79988,0.58653,431.4341
0.68966,0.80083,0.58106,421.7999
0.68934,0.80147,0.58419,480.9024
0.68934,0.80147,0.58419,434.1519
0.6975,0.80502,0.57474,634.9942
0.68545,0.79912,0.57354,582.0381
0.67448,0.78256,0.53964,431.1993
0.67409,0.79287,0.57507,358.2986
0.66911,0.78535,0.57124,360.5714
0.66686,0.78793,0.56617,402.9382
0.66124,0.79023,0.55974,383.4066
0.66124,0.79023,0.55974,373.7187
0.66262,0.78503,0.56141,400.8387
0.66288,0.79315,0.56978,401.6587
0.66836,0.79848,0.57355,412.6375
0.66836,0.79848,0.57355,424.0241
0.67206,0.79312,0.5709,422.6983
0.66799,0.79817,0.57112,418.6109
0.66074,0.79332,0.56311,428.8061
0.66074,0.79332,0.56311,392.3572
0.67037,0.7934,0.56731,415.3002
0.67063,0.79398,0.57314,384.0282
0.66919,0.79252,0.5754,399.7696
0.66791,0.79673,0.57062,422.3659
0.66791,0.79673,0.57062,392.5213
0.66377,0.79295,0.56676,463.3124
0.67339,0.79654,0.57112,386.1872
0.67614,0.79714,0.57628,410.6376
0.67614,0.79714,0.57628,444.1188
0.66799,0.79653,0.56778,399.6386
0.66807,0.79271,0.57075,390.0352
0.67547,0.78826,0.57154,419.6856
0.67547,0.78826,0.57154,421.3882
0.6858,0.7895,0.57749,350.1121
0.67729,0.791,0.57061,363.0168
0.67836,0.79439,0.57195,418.54
0.67836,0.79439,0.57195,404.6035
0.68057,0.79728,0.5728,367.2742
0.68299,0.79522,0.57291,377.0621
0.68476,0.80117,0.58451,364.7001
0.68476,0.80117,0.58451,418.5635
0.68755,0.79519,0.58967,401.3242
0.68714,0.7986,0.58421,396.1025
0.68948,0.79714,0.5825,393.9539
0.68948,0.79714,0.5825,456.3175
0.69083,0.79756,0.58421,421.7738
0.68902,0.79517,0.58368,421.7991
0.68874,0.79698,0.58668,413.6605
0.68874,0.79698,0.58668,388.6064
0.68565,0.79737,0.58456,389.9774
0.68957,0.79942,0.58745,380.0898
0.6902,0.80505,0.59392,411.0658
0.6902,0.80505,0.59392,432.2402
0.68081,0.79375,0.57922,436.5894
0.67803,0.79278,0.57462,400.0336
0.68542,0.799,0.578,413.5866
0.68542,0.799,0.578,423.5779
0.68944,0.79146,0.57483,408.0277
0.68292,0.79869,0.57826,418.9188
0.6796,0.80504,0.57704,405.2482
0.6796,0.80504,0.57704,438.0711
0.67821,0.8015,0.58064,431.6262
0.68559,0.79506,0.58163,398.2995
0.68112,0.78869,0.58075,420.2622
0.68024,0.80048,0.5837,397.6051
0.68024,0.80048,0.5837,378.2171
0.68293,0.80112,0.59,403.8868
0.68734,0.8,0.58503,436.8406
0.68089,0.79963,0.58106,442.4274
0.68089,0.79963,0.58106,479.7802
0.67913,0.79548,0.57948,429.0116
0.67863,0.79252,0.56121,622.2232
0.64299,0.76042,0.53714,230.7252
0.66208,0.77178,0.56396,317.1526
0.66208,0.77178,0.56396,361.4454
0.67285,0.78764,0.56418,380.3054
0.67645,0.79695,0.56863,409.4115
0.6787,0.79473,0.56851,385.0708
0.6787,0.79473,0.56851,451.4148
0.67849,0.79147,0.57433,415.4738
0.67273,0.79239,0.57013,379.8113
0.68189,0.79276,0.58395,411.7756
0.68189,0.79276,0.58395,405.7132
0.68516,0.80029,0.59082,378.1908
0.6867,0.79404,0.5923,409.3311
0.694,0.80309,0.59736,424.7328
0.694,0.80309,0.59736,406.1848
0.69319,0.8022,0.59374,388.7597
0.68506,0.80089,0.58653,377.3878
0.68083,0.80042,0.58115,461.0047
0.68083,0.80042,0.58115,428.1902
0.68256,0.79747,0.58845,412.1027
0.68937,0.79983,0.59007,397.6919
0.69185,0.79937,0.59203,393.6775
0.69185,0.79937,0.59203,402.8959
0.68421,0.80058,0.59175,394.0433
0.68406,0.80024,0.58239,441.9529
0.67846,0.80243,0.57923,420.4205
0.67846,0.80243,0.57923,423.6516
0.66931,0.79506,0.57675,409.0166
0.67263,0.79174,0.57372,422.0142
0.67427,0.79823,0.57968,422.8658
0.6915,0.80166,0.58201,413.1533
0.6915,0.80166,0.58201,422.0354
0.69307,0.80348,0.58342,410.7309
0.69141,0.79628,0.58149,452.1403
0.68011,0.79169,0.58366,411.1529
0.68011,0.79169,0.58366,355.6788
0.69163,0.80251,0.57496,387.9558
0.67153,0.79604,0.56881,578.3062
0.67566,0.78995,0.54293,432.4374
0.67156,0.79057,0.57886,572.0952
0.65737,0.78296,0.56686,571.1392
0.65338,0.7793,0.55755,373.8202
0.64996,0.7861,0.55298,401.4157
0.64996,0.7861,0.55298,378.3744
0.65503,0.77757,0.55677,397.9676
0.6612,0.78934,0.56362,382.8445
0.65888,0.78986,0.56655,378.6566
0.65888,0.78986,0.56655,383.5018
0.66297,0.79038,0.5679,425.9282
0.6621,0.79255,0.56686,393.5084
0.66073,0.78305,0.55831,404.4557
0.66552,0.78591,0.5595,443.5501
0.66552,0.78591,0.5595,397.3825
0.66543,0.79429,0.56802,380.0135
0.66714,0.79063,0.56836,377.9895
0.66782,0.79285,0.56545,435.4645
0.66782,0.79285,0.56545,350.9747
0.65772,0.78829,0.56427,420.6196
0.66903,0.79707,0.5655,436.8579
0.67548,0.79891,0.56996,410.1752
0.67548,0.79891,0.56996,349.1821
0.66066,0.78037,0.55021,336.8871
0.65898,0.77533,0.5602,374.7661
0.66155,0.78019,0.55733,389.7758
0.66155,0.78019,0.55733,381.5146
0.66477,0.78607,0.56127,386.0479
0.66982,0.78725,0.56157,406.7062
0.67529,0.78901,0.56665,353.9304
0.67529,0.78901,0.56665,371.8184
0.67296,0.78284,0.56357,376.3286
0.67177,0.79158,0.56209,389.2416
0.67658,0.79158,0.5722,337.2015
0.68398,0.79018,0.57625,487.4205
0.68306,0.79547,0.56946,430.6448
0.6756,0.78737,0.56833,374.4615
0.6756,0.78737,0.56833,383.8512
0.67852,0.79323,0.56786,406.7684
0.68311,0.79532,0.57073,398.7157
0.68489,0.78896,0.5802,414.7907
0.68489,0.78896,0.5802,399.7402
0.68031,0.79435,0.57504,387.6605
0.68518,0.79769,0.58471,404.0726
0.68119,0.80234,0.59035,447.306
0.68119,0.80234,0.59035,413.0391
0.68051,0.79185,0.57364,354.1478
0.67316,0.78656,0.56796,424.6489
0.67521,0.79022,0.5684,395.9056
0.67521,0.79022,0.5684,426.8306
0.68404,0.78758,0.5684,416.2855
0.68,0.79413,0.57336,367.6638
0.68034,0.79694,0.56967,435.494
0.6788,0.79427,0.56857,418.5936
0.6788,0.79427,0.56857,416.5899
0.67695,0.79526,0.57038,436.833
0.67935,0.79572,0.56718,430.7532
0.67951,0.79763,0.57269,407.3359
0.67951,0.79763,0.57269,423.5813
0.68029,0.79234,0.57816,382.4839
0.68304,0.79257,0.57288,380.7042
0.67454,0.79561,0.57086,387.4453
0.67454,0.79561,0.57086,409.018
0.6699,0.79418,0.56925,353.848
0.65834,0.78171,0.54155,369.7646
0.64366,0.76916,0.54951,251.2582
0.64478,0.76189,0.53195,359.5933
0.63965,0.75637,0.52513,327.4391
0.64151,0.76354,0.53882,441.8198
0.64151,0.76354,0.53882,409.2297
0.65554,0.77347,0.5343,392.1471
0.66357,0.78294,0.55182,462.7931
0.66424,0.78511,0.55381,353.3213
0.66424,0.78511,0.55381,337.5003
0.66965,0.78616,0.55556,392.3202
0.67577,0.79361,0.55134,403.4889
0.67808,0.79399,0.56276,405.7595
0.67808,0.79399,0.56276,406.5952
0.6782,0.79343,0.56758,345.8208
0.67744,0.80274,0.58126,438.7122
0.68063,0.80064,0.58126,426.1971
0.68063,0.80064,0.58126,412.5812
0.67606,0.78721,0.57506,376.0144
0.68136,0.80042,0.57296,425.3412
0.67719,0.79284,0.56733,433.0437
0.67719,0.79284,0.56733,417.1674
0.68088,0.79389,0.57312,404.9251
0.69045,0.79852,0.58901,386.114
0.68736,0.79649,0.58629,411.0517
0.68736,0.79649,0.58629,380.8554
0.68259,0.80129,0.58428,414.8497
0.68345,0.8028,0.58016,362.5773
0.66967,0.79624,0.5726,379.2557
0.66967,0.79624,0.5726,405.5166
0.66809,0.78909,0.56952,370.158
0.67478,0.78734,0.57391,365.5857
0.67393,0.79092,0.57458,436.2045
0.68412,0.79148,0.58263,414.8331
0.68412,0.79148,0.58263,376.2885
0.69054,0.79554,0.58416,379.4901
0.68544,0.79988,0.57848,428.191
0.6812,0.79431,0.57903,410.445
0.6812,0.79431,0.57903,378.9063
0.68162,0.79661,0.56279,317.679
0.65472,0.77312,0.55988,311.8884
0.67998,0.79549,0.58007,491.8973
